ISIN,COMPANY,NSE_SYMBOL,BSE_SYMBOL,BSE_CODE,EXCHANGE,PRICE_SOURCE,PRICE_TICKER,LATEST_PRICE,PRICE_DATE,NSE_LISTING_DATE,BSE_LISTING_DATE
INE095E01022,,,MPFSL,532470,BSE,BSE/Yahoo Finance,532470.BO,,,,
INE096A01010,,,UTIQUE,500014,BSE,BSE/Yahoo Finance,500014.BO,,,,
INE096I01021,,,ANJANIFOODS,511153,BSE,BSE/Yahoo Finance,511153.BO,,,,
INE096L01025,,,KTIL,533289,BSE,BSE/Yahoo Finance,533289.BO,,,,
INE097E01028,,,MINALIND,522235,BSE,BSE/Yahoo Finance,522235.BO,,,,
INE098E01026,,,HARSHILAGR,505336,BSE,BSE/Yahoo Finance,505336.BO,,,,
INE099D01026,,,UNISON,538610,BSE,BSE/Yahoo Finance,538610.BO,,,,
INE099E01016,,,NAGPI,532362,BSE,BSE/Yahoo Finance,532362.BO,,,,
INE099S01016,,,IGCIL,539449,BSE,BSE/Yahoo Finance,539449.BO,,,,
INE09A801015,,,GML,213754,BSE,BSE/Yahoo Finance,213754.BO,,,,
INE09BN01011,,,AVEER,543737,BSE,BSE/Yahoo Finance,543737.BO,,,,
INE09FA01019,,,YUDIZ,210544,BSE,BSE/Yahoo Finance,210544.BO,,,,
INE0A1E01018,,,SIDDHIKA,207819,BSE,BSE/Yahoo Finance,207819.BO,,,,
INE0A6N01026,,,MCPL,544073,BSE,BSE/Yahoo Finance,544073.BO,,,,
INE0A8401016,,,CITICHEM,544324,BSE,BSE/Yahoo Finance,544324.BO,,,,
INE0ABU01016,,,PSPL,544378,BSE,BSE/Yahoo Finance,544378.BO,,,,
INE0AH901011,,,CHATHA,544151,BSE,BSE/Yahoo Finance,544151.BO,,,,
INE0AK901016,,,RRECL,544346,BSE,BSE/Yahoo Finance,544346.BO,,,,
INE0AOG01018,,,KENRIK,544398,BSE,BSE/Yahoo Finance,544398.BO,,,,
INE0AZY01017,,,VILAS,211629,BSE,BSE/Yahoo Finance,211629.BO,,,,
INE0B2801011,,,UNILEX,212052,BSE,BSE/Yahoo Finance,212052.BO,,,,
INE0B2N01016,,,CHANDAN,212501,BSE,BSE/Yahoo Finance,212501.BO,,,,
INE0B6101012,,,TIMESGREEN,543310,BSE,BSE/Yahoo Finance,543310.BO,,,,
INE0BDU01028,,,ROJL,543171,BSE,BSE/Yahoo Finance,543171.BO,,,,
INE0BHK01012,,,VISAMAN,211714,BSE,BSE/Yahoo Finance,211714.BO,,,,
INE0BIW01023,,,TRANWAY21,542923,BSE,BSE/Yahoo Finance,542923.BO,,,,
INE0BLY01023,,,SHINEFASH,543244,BSE,BSE/Yahoo Finance,543244.BO,,,,
INE0BSN01013,,,SATECH,211823,BSE,BSE/Yahoo Finance,211823.BO,,,,
INE0BSU01018,,,LOGICA,543746,BSE,BSE/Yahoo Finance,543746.BO,,,,
INE0BTR01012,,,SYNOPTICS,210476,BSE,BSE/Yahoo Finance,210476.BO,,,,
INE0BUQ01012,,,GALLARD,544616,BSE,BSE/Yahoo Finance,544616.BO,,,,
INE0BWS23018,,,ALTIUSINVIT,543225,BSE,BSE/Yahoo Finance,543225.BO,,,,
INE0BZQ01011,,,RCDL,210748,BSE,BSE/Yahoo Finance,210748.BO,,,,
INE0C4I01011,,,SMAUTO,543065,BSE,BSE/Yahoo Finance,543065.BO,,,,
INE0C5901022,,,AAPLUSTRAD,543319,BSE,BSE/Yahoo Finance,543319.BO,,,,
INE0CAJ01017,,,AILIMITED,208056,BSE,BSE/Yahoo Finance,208056.BO,,,,
INE0CBM01019,,,USASEEDS,209006,BSE,BSE/Yahoo Finance,209006.BO,,,,
INE0CCU25019,,,MINDSPACE,543217,BSE,BSE/Yahoo Finance,543217.BO,,,,
INE0CDI23017,,,DIGIFIBRE,543859,BSE,BSE/Yahoo Finance,543859.BO,,,,
INE0CDK01019,,,MAKS,209129,BSE,BSE/Yahoo Finance,209129.BO,,,,
INE0CFG01012,,,PRLIND,211580,BSE,BSE/Yahoo Finance,211580.BO,,,,
INE0CFH01028,,,RIKHAV,544340,BSE,BSE/Yahoo Finance,544340.BO,,,,
INE0CNJ01010,,,YAJUR,544676,BSE,BSE/Yahoo Finance,544676.BO,,,,
INE0CPQ01010,,,NIRMITEE,543194,BSE,BSE/Yahoo Finance,543194.BO,,,,
INE0CPR01018,,,EKI,543284,BSE,BSE/Yahoo Finance,543284.BO,,,,
INE0CQ101015,,,RCAN,543285,BSE,BSE/Yahoo Finance,543285.BO,,,,
INE0CQA01020,,,PRIMECAB,213802,BSE,BSE/Yahoo Finance,213802.BO,,,,
INE0CQB01010,,,COSPOWER,543172,BSE,BSE/Yahoo Finance,543172.BO,,,,
INE0CRS01012,,,BILLWIN,543209,BSE,BSE/Yahoo Finance,543209.BO,,,,
INE0CTB01014,,,SOCL,215513,BSE,BSE/Yahoo Finance,215513.BO,,,,
INE0CWK01019,,,ADISHAKTI,543377,BSE,BSE/Yahoo Finance,543377.BO,,,,
INE0CYK01015,,,PURPLEFIN,544191,BSE,BSE/Yahoo Finance,544191.BO,,,,
INE0D2I01014,,,EPBIO,543595,BSE,BSE/Yahoo Finance,543595.BO,,,,
INE0D5F01013,,,NETPIX,543247,BSE,BSE/Yahoo Finance,543247.BO,,,,
INE0D7801012,,,MRP,543262,BSE,BSE/Yahoo Finance,543262.BO,,,,
INE0D8001018,,,SHTL,544607,BSE,BSE/Yahoo Finance,544607.BO,,,,
INE0D9X01018,,,ARTEMISADR,543286,BSE,BSE/Yahoo Finance,543286.BO,,,,
INE0DEZ01013,,,K2INFRA,211494,BSE,BSE/Yahoo Finance,211494.BO,,,,
INE0DHF01018,,,IPHL,211931,BSE,BSE/Yahoo Finance,211931.BO,,,,
INE0DLM01024,,,SBLI,543366,BSE,BSE/Yahoo Finance,543366.BO,,,,
INE0DM401012,,,SHRIAHIMSA,213182,BSE,BSE/Yahoo Finance,213182.BO,,,,
INE0DN001027,,,ASARFI,543943,BSE,BSE/Yahoo Finance,543943.BO,,,,
INE0DQN01013,,,NISUS,544296,BSE,BSE/Yahoo Finance,544296.BO,,,,
INE0DRT01018,,,FABINO,543444,BSE,BSE/Yahoo Finance,543444.BO,,,,
INE0DTJ01015,,,POBS,543352,BSE,BSE/Yahoo Finance,543352.BO,,,,
INE0DTQ01028,,,LLOYDS,209171,BSE,BSE/Yahoo Finance,209171.BO,,,,
INE0DXR01010,,,FOCUS,543312,BSE,BSE/Yahoo Finance,543312.BO,,,,
INE0DZ101013,,,SABAR,209113,BSE,BSE/Yahoo Finance,209113.BO,,,,
INE0DZ701010,,,DYNAMIC,208302,BSE,BSE/Yahoo Finance,208302.BO,,,,
INE0DZD01015,,,HMEML,544349,BSE,BSE/Yahoo Finance,544349.BO,,,,
INE0E2801015,,,GMPL,543239,BSE,BSE/Yahoo Finance,543239.BO,,,,
INE0E4I01027,,,ASCENSIVE,543443,BSE,BSE/Yahoo Finance,543443.BO,,,,
INE0E5R01017,,,NVENTURES,543522,BSE,BSE/Yahoo Finance,543522.BO,,,,
INE0EAS01014,,,CONNPLEX,213641,BSE,BSE/Yahoo Finance,213641.BO,,,,
INE0EAX01014,,,AASHKA,543346,BSE,BSE/Yahoo Finance,543346.BO,,,,
INE0ECC01022,,,MAXPOSURE,211036,BSE,BSE/Yahoo Finance,211036.BO,,,,
INE0EDU01014,,,FINBUD,215290,BSE,BSE/Yahoo Finance,215290.BO,,,,
INE0EO401019,,,ROYALARC,212531,BSE,BSE/Yahoo Finance,212531.BO,,,,
INE0EOJ01014,,,KKSILK,544624,BSE,BSE/Yahoo Finance,544624.BO,,,,
INE0F3301020,,,SJLOGISTIC,210923,BSE,BSE/Yahoo Finance,210923.BO,,,,
INE0F8901022,,,VICTORYEV,215572,BSE,BSE/Yahoo Finance,215572.BO,,,,
INE0FDU25010,,,BIRET,543261,BSE,BSE/Yahoo Finance,543261.BO,,,,
INE0FFF01017,,,LKMEHTA,544366,BSE,BSE/Yahoo Finance,544366.BO,,,,
INE0FK501019,,,INDOBELL,544334,BSE,BSE/Yahoo Finance,544334.BO,,,,
INE0FLF01015,,,NIKITA,213373,BSE,BSE/Yahoo Finance,213373.BO,,,,
INE0FMZ01045,,,SHREEREF,544458,BSE,BSE/Yahoo Finance,544458.BO,,,,
INE0FPO01018,,,PHOGLOBAL,212038,BSE,BSE/Yahoo Finance,212038.BO,,,,
INE0G0V01018,,,ADJIA,543269,BSE,BSE/Yahoo Finance,543269.BO,,,,
INE0G1D01014,,,MEGAFLEX,209110,BSE,BSE/Yahoo Finance,209110.BO,,,,
INE0G1V01016,,,AMANAYA,543804,BSE,BSE/Yahoo Finance,543804.BO,,,,
INE0G2G01015,,,WALPAR,208105,BSE,BSE/Yahoo Finance,208105.BO,,,,
INE0GAO01018,,,PREVEST,543363,BSE,BSE/Yahoo Finance,543363.BO,,,,
INE0GD201014,,,SAMOR,543376,BSE,BSE/Yahoo Finance,543376.BO,,,,
INE0GEN01012,,,SWANAGRO,544082,BSE,BSE/Yahoo Finance,544082.BO,,,,
INE0GGX23010,,,PGINVIT,543290,BSE,BSE/Yahoo Finance,543290.BO,,,,
INE0GMR01016,,,SWARAJ,208661,BSE,BSE/Yahoo Finance,208661.BO,,,,
INE0GN101014,,,DKEGL,208318,BSE,BSE/Yahoo Finance,208318.BO,,,,
INE0GOA01018,,,NBL,543351,BSE,BSE/Yahoo Finance,543351.BO,,,,
INE0GOJ01027,,,QUADPRO,208232,BSE,BSE/Yahoo Finance,208232.BO,,,,
INE0GTX01019,,,PGCRL,543540,BSE,BSE/Yahoo Finance,543540.BO,,,,
INE0GX601011,,,NIKSTECH,543282,BSE,BSE/Yahoo Finance,543282.BO,,,,
INE0GXK01018,,,VMARCIND,207825,BSE,BSE/Yahoo Finance,207825.BO,,,,
INE0GYI01028,,,HSIL,543916,BSE,BSE/Yahoo Finance,543916.BO,,,,
INE0H1201020,,,GETALONG,543372,BSE,BSE/Yahoo Finance,543372.BO,,,,
INE0H3U01013,,,VAHH,544778,BSE,BSE/Yahoo Finance,544778.BO,,,,
INE0H4B01011,,,LRRPL,209492,BSE,BSE/Yahoo Finance,209492.BO,,,,
INE0H7R23014,,,NHIT,543385,BSE,BSE/Yahoo Finance,543385.BO,,,,
INE0H8H01019,,,CWD,543378,BSE,BSE/Yahoo Finance,543378.BO,,,,
INE0H8J01015,,,ADESHWAR,543309,BSE,BSE/Yahoo Finance,543309.BO,,,,
INE0HKW01018,,,PRECISION,208528,BSE,BSE/Yahoo Finance,208528.BO,,,,
INE0HLJ01013,,,SVRL,543373,BSE,BSE/Yahoo Finance,543373.BO,,,,
INE0HMN01013,,,ESQRMON,512439,BSE,BSE/Yahoo Finance,512439.BO,,,,
INE0HPK01020,,,DUGLOBAL,208924,BSE,BSE/Yahoo Finance,208924.BO,,,,
INE0HQI01014,,,BEWLTD,208204,BSE,BSE/Yahoo Finance,208204.BO,,,,
INE0HS001028,,,COOLCAPS,208628,BSE,BSE/Yahoo Finance,208628.BO,,,,
INE0HSD01011,,,FABCLEAN,544332,BSE,BSE/Yahoo Finance,544332.BO,,,,
INE0I2F01015,,,PROMAX,543375,BSE,BSE/Yahoo Finance,543375.BO,,,,
INE0I3H01019,,,VELS,209600,BSE,BSE/Yahoo Finance,209600.BO,,,,
INE0I3Y01014,,,BMETRICS,208301,BSE,BSE/Yahoo Finance,208301.BO,,,,
INE0I7D01019,,,FOCE,208419,BSE,BSE/Yahoo Finance,208419.BO,,,,
INE0IA701014,,,VIVO,208433,BSE,BSE/Yahoo Finance,208433.BO,,,,
INE0ID001024,,,VEERKRUPA,543545,BSE,BSE/Yahoo Finance,543545.BO,,,,
INE0IGO01011,,,DESTINY,208303,BSE,BSE/Yahoo Finance,208303.BO,,,,
INE0IJF01013,,,SELLOWRAP,213580,BSE,BSE/Yahoo Finance,213580.BO,,,,
INE0IJY01014,,,TIMESCAN,208475,BSE,BSE/Yahoo Finance,208475.BO,,,,
INE0IM001015,,,WITS,543436,BSE,BSE/Yahoo Finance,543436.BO,,,,
INE0IPL01018,,,INTEGSW,517423,BSE,BSE/Yahoo Finance,517423.BO,,,,
INE0ISZ01012,,,ZTECH,211634,BSE,BSE/Yahoo Finance,211634.BO,,,,
INE0ITO01014,,,ESFL,210454,BSE,BSE/Yahoo Finance,210454.BO,,,,
INE0IXR01019,,,SCARNOSE,543537,BSE,BSE/Yahoo Finance,543537.BO,,,,
INE0IZQ01016,,,BRRL,543543,BSE,BSE/Yahoo Finance,543543.BO,,,,
INE0J1E01027,,,KCK,212140,BSE,BSE/Yahoo Finance,212140.BO,,,,
INE0J1P01015,,,RICHA,208561,BSE,BSE/Yahoo Finance,208561.BO,,,,
INE0J2K01014,,,GLHRL,543520,BSE,BSE/Yahoo Finance,543520.BO,,,,
INE0J6801010,,,KORE,209084,BSE,BSE/Yahoo Finance,209084.BO,,,,
INE0J6L01013,,,NIDAN,208362,BSE,BSE/Yahoo Finance,208362.BO,,,,
INE0JEI23010,,,ROADSTAR,544374,BSE,BSE/Yahoo Finance,544374.BO,,,,
INE0JFE01012,,,OMNIPOTENT,543400,BSE,BSE/Yahoo Finance,543400.BO,,,,
INE0JFJ01011,,,BAWEJA,211096,BSE,BSE/Yahoo Finance,211096.BO,,,,
INE0JHH01011,,,DOLLEX,209344,BSE,BSE/Yahoo Finance,209344.BO,,,,
INE0JJS01014,,,CLARA,543435,BSE,BSE/Yahoo Finance,543435.BO,,,,
INE0JMN01019,,,SFSL,543519,BSE,BSE/Yahoo Finance,543519.BO,,,,
INE0JNA01014,,,SSTL,543461,BSE,BSE/Yahoo Finance,543461.BO,,,,
INE0JNB01012,,,NATURO,543579,BSE,BSE/Yahoo Finance,543579.BO,,,,
INE0JQS01019,,,TECHERA,212053,BSE,BSE/Yahoo Finance,212053.BO,,,,
INE0JR301013,,,MADHAVBAUG,208578,BSE,BSE/Yahoo Finance,208578.BO,,,,
INE0JRD01019,,,DTL,211726,BSE,BSE/Yahoo Finance,211726.BO,,,,
INE0JSJ01014,,,SPITZE,543464,BSE,BSE/Yahoo Finance,543464.BO,,,,
INE0JVD01011,,,EVOQ,543500,BSE,BSE/Yahoo Finance,543500.BO,,,,
INE0JVH01012,,,HANNAH,544687,BSE,BSE/Yahoo Finance,544687.BO,,,,
INE0JW501011,,,SPRL,208626,BSE,BSE/Yahoo Finance,208626.BO,,,,
INE0JWV01011,,,DENEERS,210323,BSE,BSE/Yahoo Finance,210323.BO,,,,
INE0JZA01018,,,SONUINFRA,208763,BSE,BSE/Yahoo Finance,208763.BO,,,,
INE0JZS01010,,,SVJ,543799,BSE,BSE/Yahoo Finance,543799.BO,,,,
INE0K1401020,,,ACHYUT,543499,BSE,BSE/Yahoo Finance,543499.BO,,,,
INE0K3301012,,,SHREEDHAR,216384,BSE,BSE/Yahoo Finance,216384.BO,,,,
INE0K4D01020,,,QUICKTOUCH,210308,BSE,BSE/Yahoo Finance,210308.BO,,,,
INE0K5F01014,,,DHYAANITR,543516,BSE,BSE/Yahoo Finance,543516.BO,,,,
INE0K5H01010,,,SADHAV,211205,BSE,BSE/Yahoo Finance,211205.BO,,,,
INE0K6601012,,,TGL,211508,BSE,BSE/Yahoo Finance,211508.BO,,,,
INE0K6L01010,,,GOEL,543538,BSE,BSE/Yahoo Finance,543538.BO,,,,
INE0KA601012,,,ALKOSIGN,543453,BSE,BSE/Yahoo Finance,543453.BO,,,,
INE0KAF01018,,,QRIL,543460,BSE,BSE/Yahoo Finance,543460.BO,,,,
INE0KCM01010,,,EKENNIS,543475,BSE,BSE/Yahoo Finance,543475.BO,,,,
INE0KFF01017,,,EFACTOR,210688,BSE,BSE/Yahoo Finance,210688.BO,,,,
INE0KHQ01010,,,SAILANI,543541,BSE,BSE/Yahoo Finance,543541.BO,,,,
INE0KLO01025,,,ACTIVEINFR,213173,BSE,BSE/Yahoo Finance,213173.BO,,,,
INE0KN201016,,,INDONG,543769,BSE,BSE/Yahoo Finance,543769.BO,,,,
INE0KN801013,,,PROPEQUITY,208730,BSE,BSE/Yahoo Finance,208730.BO,,,,
INE0KPY01017,,,SEML,543515,BSE,BSE/Yahoo Finance,543515.BO,,,,
INE0KQ001017,,,BCCL,543497,BSE,BSE/Yahoo Finance,543497.BO,,,,
INE0KQQ01011,,,MAFIA,543613,BSE,BSE/Yahoo Finance,543613.BO,,,,
INE0KR801019,,,JAYANT,543544,BSE,BSE/Yahoo Finance,543544.BO,,,,
INE0KSN01014,,,EIGHTY,543518,BSE,BSE/Yahoo Finance,543518.BO,,,,
INE0KT901015,,,AMEYA,209085,BSE,BSE/Yahoo Finance,209085.BO,,,,
INE0KTW01013,,,VEEKAYEM,209046,BSE,BSE/Yahoo Finance,209046.BO,,,,
INE0KWJ01014,,,RETAGGIO,544391,BSE,BSE/Yahoo Finance,544391.BO,,,,
INE0KXN01014,,,SILVERPRL,543536,BSE,BSE/Yahoo Finance,543536.BO,,,,
INE0KYI01012,,,RIYAASAT,544804,BSE,BSE/Yahoo Finance,544804.BO,,,,
INE0KZ301010,,,KONTOR,210690,BSE,BSE/Yahoo Finance,210690.BO,,,,
INE0KZA01016,,,SKP$,208938,BSE,BSE/Yahoo Finance,208938.BO,,,,
INE0KZF01015,,,QVCEL,211905,BSE,BSE/Yahoo Finance,211905.BO,,,,
INE0KZM01011,,,CARGOSOL,543621,BSE,BSE/Yahoo Finance,543621.BO,,,,
INE0L1C01019,,,KESAR,543542,BSE,BSE/Yahoo Finance,543542.BO,,,,
INE0L2Y01011,,,ARHAM,209299,BSE,BSE/Yahoo Finance,209299.BO,,,,
INE0L3501015,,,HEALTHYLIFE,543546,BSE,BSE/Yahoo Finance,543546.BO,,,,
INE0L3H01014,,,FONE4,543521,BSE,BSE/Yahoo Finance,543521.BO,,,,
INE0L4V01013,,,VILINBIO,210435,BSE,BSE/Yahoo Finance,210435.BO,,,,
INE0LA901015,,,JFLLIFE,209086,BSE,BSE/Yahoo Finance,209086.BO,,,,
INE0LAA01017,,,ASHALOG,211831,BSE,BSE/Yahoo Finance,211831.BO,,,,
INE0LB101011,,,NACDAC,544313,BSE,BSE/Yahoo Finance,544313.BO,,,,
INE0LCG01010,,,MONIKA,544451,BSE,BSE/Yahoo Finance,544451.BO,,,,
INE0LCW01025,,,ISHAN,211046,BSE,BSE/Yahoo Finance,211046.BO,,,,
INE0LDI01022,,,INNOKAIZ,543905,BSE,BSE/Yahoo Finance,543905.BO,,,,
INE0LEX01011,,,SAHANA,210398,BSE,BSE/Yahoo Finance,210398.BO,,,,
INE0LF301013,,,AGNI,208980,BSE,BSE/Yahoo Finance,208980.BO,,,,
INE0LKP01014,,,ARDIALL,504370,BSE,BSE/Yahoo Finance,504370.BO,,,,
INE0LKQ01012,,,COMMAND,543843,BSE,BSE/Yahoo Finance,543843.BO,,,,
INE0LQG01010,,,APRAMEYA,211804,BSE,BSE/Yahoo Finance,211804.BO,,,,
INE0LQQ01019,,,FIDEL,208792,BSE,BSE/Yahoo Finance,208792.BO,,,,
INE0LR101013,,,ANLON,209379,BSE,BSE/Yahoo Finance,209379.BO,,,,
INE0LS001014,,,USHAFIN,212142,BSE,BSE/Yahoo Finance,212142.BO,,,,
INE0LU301014,,,SISL,543598,BSE,BSE/Yahoo Finance,543598.BO,,,,
INE0LVM01018,,,GRCL,209456,BSE,BSE/Yahoo Finance,209456.BO,,,,
INE0LWY01029,,,TRIDHYA,210477,BSE,BSE/Yahoo Finance,210477.BO,,,,
INE0LXA01019,,,HOLMARC,210619,BSE,BSE/Yahoo Finance,210619.BO,,,,
INE0LY301010,,,SSL,544251,BSE,BSE/Yahoo Finance,544251.BO,,,,
INE0LZO01015,,,DUCOL,209397,BSE,BSE/Yahoo Finance,209397.BO,,,,
INE0M1F01011,,,PREMIUM,212132,BSE,BSE/Yahoo Finance,212132.BO,,,,
INE0M2X01012,,,ALLETEC,209328,BSE,BSE/Yahoo Finance,209328.BO,,,,
INE0M3901015,,,OLATECH,543578,BSE,BSE/Yahoo Finance,543578.BO,,,,
INE0M3I01029,,,DHANSA,211754,BSE,BSE/Yahoo Finance,211754.BO,,,,
INE0M3X01010,,,NISMGMT,544495,BSE,BSE/Yahoo Finance,544495.BO,,,,
INE0M4L01013,,,CARGOTRANS,543618,BSE,BSE/Yahoo Finance,543618.BO,,,,
INE0M5S23019,,,MIT,543925,BSE,BSE/Yahoo Finance,543925.BO,,,,
INE0M7001010,,,TAPIFRUIT,209115,BSE,BSE/Yahoo Finance,209115.BO,,,,
INE0M7501019,,,CCAL,544000,BSE,BSE/Yahoo Finance,544000.BO,,,,
INE0M8901010,,,CONTAINE,543606,BSE,BSE/Yahoo Finance,543606.BO,,,,
INE0M8R01011,,,KOURA,544139,BSE,BSE/Yahoo Finance,544139.BO,,,,
INE0M9Q01011,,,DHARNI,543753,BSE,BSE/Yahoo Finance,543753.BO,,,,
INE0MC401013,,,DPL,543594,BSE,BSE/Yahoo Finance,543594.BO,,,,
INE0MFT01014,,,REXSEAL,543744,BSE,BSE/Yahoo Finance,543744.BO,,,,
INE0MGA01012,,,KARNIKA,210697,BSE,BSE/Yahoo Finance,210697.BO,,,,
INE0MGM01017,,,ANNAPURNA,209126,BSE,BSE/Yahoo Finance,209126.BO,,,,
INE0MGS01014,,,SHILINDORE,544080,BSE,BSE/Yahoo Finance,544080.BO,,,,
INE0MID01012,,,SVS,543745,BSE,BSE/Yahoo Finance,543745.BO,,,,
INE0MIO01019,,,ORGANICREC,543997,BSE,BSE/Yahoo Finance,543997.BO,,,,
INE0MIZ23019,,,ANZEN,543655,BSE,BSE/Yahoo Finance,543655.BO,,,,
INE0MJQ01020,,,PRITIKA,212498,BSE,BSE/Yahoo Finance,212498.BO,,,,
INE0MKA01014,,,TLL,543616,BSE,BSE/Yahoo Finance,543616.BO,,,,
INE0MKO01015,,,REETECH,543617,BSE,BSE/Yahoo Finance,543617.BO,,,,
INE0MLA01012,,,AGARWALFT,209495,BSE,BSE/Yahoo Finance,209495.BO,,,,
INE0MLZ01019,,,PHANTOMFX,209190,BSE,BSE/Yahoo Finance,209190.BO,,,,
INE0MM001019,,,SHERA,209484,BSE,BSE/Yahoo Finance,209484.BO,,,,
INE0MNP01016,,,VVIPIL,544219,BSE,BSE/Yahoo Finance,544219.BO,,,,
INE0MNV01014,,,SRSOLTD,543615,BSE,BSE/Yahoo Finance,543615.BO,,,,
INE0MO401019,,,VIAZ,209508,BSE,BSE/Yahoo Finance,209508.BO,,,,
INE0MOT01016,,,KANDARP,209130,BSE,BSE/Yahoo Finance,209130.BO,,,,
INE0MPU01011,,,TRANSVOY,543754,BSE,BSE/Yahoo Finance,543754.BO,,,,
INE0MQD01015,,,DRONACHRYA,543713,BSE,BSE/Yahoo Finance,543713.BO,,,,
INE0MRA01019,,,RITEZONE,209237,BSE,BSE/Yahoo Finance,209237.BO,,,,
INE0MRE01011,,,INFINIUM,210290,BSE,BSE/Yahoo Finance,210290.BO,,,,
INE0MSK01016,,,STML,543622,BSE,BSE/Yahoo Finance,543622.BO,,,,
INE0MSS01019,,,JAYKAILASH,544160,BSE,BSE/Yahoo Finance,544160.BO,,,,
INE0MTP01013,,,AMIABLE,209239,BSE,BSE/Yahoo Finance,209239.BO,,,,
INE0MV001018,,,MANOJJEWEL,544400,BSE,BSE/Yahoo Finance,544400.BO,,,,
INE0MVO01012,,,RAPPID,212045,BSE,BSE/Yahoo Finance,212045.BO,,,,
INE0MXP01015,,,TECHNOPACK,543656,BSE,BSE/Yahoo Finance,543656.BO,,,,
INE0MYZ01012,,,INFLUX,213453,BSE,BSE/Yahoo Finance,213453.BO,,,,
INE0N0J01014,,,CNCRD,543619,BSE,BSE/Yahoo Finance,543619.BO,,,,
INE0N1401016,,,NEELAM,212185,BSE,BSE/Yahoo Finance,212185.BO,,,,
INE0N1L01018,,,PACE,543637,BSE,BSE/Yahoo Finance,543637.BO,,,,
INE0N2D01013,,,TBI,211659,BSE,BSE/Yahoo Finance,211659.BO,,,,
INE0N4701016,,,NHL,544245,BSE,BSE/Yahoo Finance,544245.BO,,,,
INE0N4G01012,,,PARAGON,210774,BSE,BSE/Yahoo Finance,210774.BO,,,,
INE0N5801013,,,DENTALKART,210374,BSE,BSE/Yahoo Finance,210374.BO,,,,
INE0N5H01017,,,JIWANRAM,210615,BSE,BSE/Yahoo Finance,210615.BO,,,,
INE0N5O01013,,,SONALIS,543924,BSE,BSE/Yahoo Finance,543924.BO,,,,
INE0N6D01014,,,MOXSH,209353,BSE,BSE/Yahoo Finance,209353.BO,,,,
INE0N6U01018,,,KALYANI,544023,BSE,BSE/Yahoo Finance,544023.BO,,,,
INE0N6V01016,,,AMBOAGRI,543678,BSE,BSE/Yahoo Finance,543678.BO,,,,
INE0N7F01017,,,HOMESFY,209367,BSE,BSE/Yahoo Finance,209367.BO,,,,
INE0N7S01028,,,MOS,210293,BSE,BSE/Yahoo Finance,210293.BO,,,,
INE0NA301016,,,RBMINFRA,209368,BSE,BSE/Yahoo Finance,209368.BO,,,,
INE0NA501011,,,DIVINEHIRA,212706,BSE,BSE/Yahoo Finance,212706.BO,,,,
INE0NB801022,,,SATKARTAR,212393,BSE,BSE/Yahoo Finance,212393.BO,,,,
INE0NC801013,,,VEDANTASSET,543623,BSE,BSE/Yahoo Finance,543623.BO,,,,
INE0NCC01015,,,ARIHANTACA,209347,BSE,BSE/Yahoo Finance,209347.BO,,,,
INE0NDH25011,,,NXST,543913,BSE,BSE/Yahoo Finance,543913.BO,,,,
INE0NDX01019,,,INSPIRE,210662,BSE,BSE/Yahoo Finance,210662.BO,,,,
INE0NEV01011,,,AHASOLAR,543941,BSE,BSE/Yahoo Finance,543941.BO,,,,
INE0NHL23019,,,INDUSINVIT,544137,BSE,BSE/Yahoo Finance,544137.BO,,,,
INE0NIJ01025,,,DEVLAB,543848,BSE,BSE/Yahoo Finance,543848.BO,,,,
INE0NJ001013,,,CFF,543920,BSE,BSE/Yahoo Finance,543920.BO,,,,
INE0NLB01018,,,VERTEXPLUS,209553,BSE,BSE/Yahoo Finance,209553.BO,,,,
INE0NLJ01011,,,LABELKRAFT,543830,BSE,BSE/Yahoo Finance,543830.BO,,,,
INE0NNZ01013,,,INFOLLION,210380,BSE,BSE/Yahoo Finance,210380.BO,,,,
INE0NON01025,,,SHKSIL,213479,BSE,BSE/Yahoo Finance,213479.BO,,,,
INE0NPA01011,,,PATRON,543798,BSE,BSE/Yahoo Finance,543798.BO,,,,
INE0NPI01014,,,SRIVASAVI,209532,BSE,BSE/Yahoo Finance,209532.BO,,,,
INE0NQ401024,,,AVAX,544337,BSE,BSE/Yahoo Finance,544337.BO,,,,
INE0NR501012,,,VIKRAMAR,544371,BSE,BSE/Yahoo Finance,544371.BO,,,,
INE0NR623014,,,CUBEINVIT,543899,BSE,BSE/Yahoo Finance,543899.BO,,,,
INE0NR701018,,,KRISHCA,210351,BSE,BSE/Yahoo Finance,210351.BO,,,,
INE0NT601018,,,GARGI,543709,BSE,BSE/Yahoo Finance,543709.BO,,,,
INE0NTC01019,,,RETINA,543902,BSE,BSE/Yahoo Finance,543902.BO,,,,
INE0NUL01018,,,AUROIMPEX,210338,BSE,BSE/Yahoo Finance,210338.BO,,,,
INE0NVI01020,,,TRANSTEEL,210786,BSE,BSE/Yahoo Finance,210786.BO,,,,
INE0NXA01015,,,COMRADE,543921,BSE,BSE/Yahoo Finance,543921.BO,,,,
INE0NY101012,,,AUTOPRD,505032,BSE,BSE/Yahoo Finance,505032.BO,,,,
INE0NYN01016,,,RESGEN,543805,BSE,BSE/Yahoo Finance,543805.BO,,,,
INE0NZF01019,,,ALPHAIND,543937,BSE,BSE/Yahoo Finance,543937.BO,,,,
